rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,timestamp_year
5,Eagle's CD...Great,The CDs were all that I thought they would be!,[],B08TT1MB7L,B08TT1MB7L,AEHXEGQVRAJRODB3RO4BCWK3EQHQ,1619371238666,0,TRUE,2021
5,Five Stars,Best AOR album ever,[],B00C4LEPCW,B00C4LEPCW,AEUCOIWRP2ITSY3TF4GEB6G7D7HQ,1527473540965,1,TRUE,2018
5,thank you,veryfunny good cd,[],B009XLNHMK,B009XLNHMK,AFHMQGOMWNEO7NO5STNJ7A5PBQIA,1576788808446,0,TRUE,2019
5,Nice cd,As well as expected,[],B098D8RLD5,B098D8RLD5,AFVYAI6F7JCDUWASMKOCFZRU2QYQ,1659293800854,0,TRUE,2022
5,"Excellent condition, fast shipping.","Excellent condition, fast shipping.",[],B01K8MB224,B01K8MB224,AGNSBTSWG4ECJEJRMWDI6EGKPMLA,1610375563761,0,TRUE,2021
5,Great songs and Singer 😊,The songs and the singer,[],B005OTPKYS,B005OTPKYS,AEQDP7HCZLOBS7EQWFBYIOIRUI4Q,1644721148511,0,TRUE,2022
5,Ravi album!!,Please next time don’t slap the product on the floor...thx😑,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81IYoq0cfCL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81IYoq0cfCL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81IYoq0cfCL.jpg', 'attachment_type': 'IMAGE'}]",B01N23PWWH,B01N23PWWH,AH2POYEPKWUJFCVUB2UXFHVZKKZA,1590259983154,0,TRUE,2020
5,EXO,I got SUHO my bias.I CRIED LOL,[],B01KNMIN12,B01KNMIN12,AH2POYEPKWUJFCVUB2UXFHVZKKZA,1577636805008,0,TRUE,2019
5,Cute,"I got the yoongi photocard!! Super cute! But can use better packaging. The thin plastic wrapping and bubble mailer is not good enough protection for kpop albums. Please use bubble wrap too. For anyone wanting better packaging so the album won’t be damaged, contact amazon and they should hopefully fix it, Disappointed that the supplier won’t thought. My album had dents in the corners and the front.",[],B06X17GQ5F,B06X17GQ5F,AGBSFZ7FTEKEQFBV2PAECWQXG6BA,1615766002568,1,TRUE,2021
5,Love it!,"Love it, love both of them MIguel BOse and Ana Torroja,.....Great CD plus I love the DVD . love !!",[],B00B9Q2ZU2,B00B9Q2ZU2,AHPIR4DO7GMN6WBAEVIJZKBDZVRA,1391026787000,0,TRUE,2014
5,Five Stars,Huey Lewis and his band at the BEST!,[],B00D5J0ASU,B00D5J0ASU,AH6KT4L62G32JGCOO6LVOTNUFCSA,1432071885000,0,TRUE,2015
5,Interesting unexplored 80s europop,"Great music by a decent 80s artist, but consider the source.",[],B0019ANWZK,B0019ANWZK,AEFF2EYZG5ABYTALBCMT55AZWBBQ,1405345367000,0,TRUE,2014
5,Very good buy,Would buy again,[],B07JYQNNBB,B07JYQNNBB,AHX3RM5PBFORPOKT4JFYCPZNEDSQ,1628793954132,0,TRUE,2021
5,Came fast and very good,Would buy again,[],B01BNB3RT0,B01BNB3RT0,AHX3RM5PBFORPOKT4JFYCPZNEDSQ,1628793942854,0,TRUE,2021
5,Very good- no damages,Very good for the prince and how rare it is…,[],B07Q6GPNT1,B07Q6GPNT1,AHX3RM5PBFORPOKT4JFYCPZNEDSQ,1628793930166,0,TRUE,2021
5,Very good buy,I would buy again. I got the Sunmi cover,[],B01HREI90Y,B01HREI90Y,AHX3RM5PBFORPOKT4JFYCPZNEDSQ,1628793883518,0,TRUE,2021
5,Lo que queria,Es un estuche muy bonito.,[],B09LRJW52R,B09LRJW52R,AFT7225R35VXDSP6LH53QZ7WVFOA,1646348519931,0,TRUE,2022
5,Was a gift for my Father. He loves it!!!,"As long as I see my Dad happy, I am happy :)",[],B01N3R9XGG,B01N3R9XGG,AF2IHJOQQRC62FO5F4OWTJZI6OCA,1684943732999,0,TRUE,2023
5,Great source for vinyl!,Product condition was exactly as stated and came well wrapped and protected.  Very good vendor!,[],B004BBMXRW,B004BBMXRW,AHUAK7M2PGUDZESP3DREWWOIGPPA,1626590414070,0,TRUE,2021
5,This CD is amazing !!,Wonderful power and praise music from one of the foremost Christian organizations there is.<br />Spirit-filled through every song !!  Praise God !,[],B000EA8ODQ,B000EA8ODQ,AEERO2S7TKL4T5T6JMKZUYKFCEMQ,1380757077000,0,TRUE,2013
5,who has enjoyed it very much,"This purchase was for my wife, who has enjoyed it very much.",[],5559166928,5559166928,AEB3F2ZEB6UVP5AEXGTOBSIUMORA,1484229256000,0,TRUE,2017
5,Five Stars,"love John McDermott, I had the pleasure of meeting him once, wonderful man",[],B001XUUS0I,B001XUUS0I,AHO4LD3KER5T3MXAHFCVDZKYBDZA,1428907661000,0,TRUE,2015
5,GREAT CD,"CAME IN FASTER THAN THEY SAID. I WAS TOLD THAT COMING FROM OVERSEAS THAT IT WOULD AT LEAST BE BETWEEN 4/1 TO 4/12 COMING IN. I ORDERED IT ON 3/5 AND RECEIVED IT ON 3/26. I THINK TRACY BYRD IS THE GREATEST, I HAVE ALWAYS BEEN A BIG FAN. I HAVE ALL HIS CD'S AND WHEN I SAW THIS WAS ONLY AVAILABLE OVERSEAS I HAD TO HAVE IT. ITS A GREAT COLLECTION OF HIS EARLIER HITS AND IS A GREAT MIXTURE ON FAST SONGS AND HIS GREAT BALLADS. I ONLY HOPE THAT HE WILL COME BACK OUT WITH NEW MATERIAL. THIS IS A 5 STAR CD INDEED. IT WAS A GREAT ADDITION TO MY T-BYRD COLLECTION. I REALLY DO THINK YOU WOULD ENJOY IT.",[],B009M1AN8M,B009M1AN8M,AHYUKZ4QKFQJZ6OXAQAYOLRKH6JQ,1364396206000,2,TRUE,2013
5,This is awesome  our family loves Halloween so this cd is perfect,We love Halloween so this cd is perfect,[],B0002H7GVW,B0002H7GVW,AFYR53OFGAYRCQLDJO2CFYHIG3JQ,1672604459872,0,TRUE,2023
5,Good things worth sharing,"After using it every night, I feel that the cervical spine is relaxed, and then I fall asleep faster than before. After a few days, my dizziness and soreness have been reduced. I will continue to use it, hoping to quickly correct my neck condition. I believe this will be a great product and I would recommend it for neck problems or preventive use.",[],B08CXRYQ8H,B08CXRYQ8H,AG27U2HXLCZVGDZOB47X5YFX5J6A,1600190154398,30,TRUE,2020
5,Healthy recovery,"I can also use this pillow for back sleeping. You can position ear plugs for listening to sleep music comfort. Nothing is 100 safe for ear plug usage but this the closest I have come. You can put a larger pillow behind it and lie on your side to pull all the pillows into a cocoon for neck comfort. I can put a copper pillow case over it, and soften the back of my neck skin all night. You can cushion a hip if you use other pillows at different areas. It has multiple uses for the times you are recouperating from surgery. It’s worth the money in health recovery.",[],B08CXRYQ8H,B08CXRYQ8H,AHXLBMAWTEBY2XXUFZCKYDF6VICA,1600836336142,18,TRUE,2020
5,Great music! Great drama!,Love this OST!,[],B01LZODJC8,B01LZODJC8,AG5ZRH2FE56DUNYKWXBUMZ2ZQFHA,1562682134027,3,TRUE,2019
5,Excelente cd,Estado óptimo. Entrega oportuna.,[],B0B57THGZB,B0B57THGZB,AFFSFAHCGVFYBUWGJLNG2WE5XXBA,1686495309192,0,TRUE,2023
5,Five Stars,perfect condition,[],B000065GOO,B000065GOO,AEMMNCZEFR3OCRWB4EAGMHQKWRHA,1488973808000,0,TRUE,2017
5,The Exhibit didn’t sell it.,Love the book. Only thing is that it’s in Korean. I got it because I went to the exhibit and they were not selling the book there! I was so disappointed that I could not get it there so I found it online and it has everything that was in the exhibit that I couldn’t take pictures of.,[],B07KB6MN8S,B07KB6MN8S,AGLMQGDNC3G3JH37X4FP5X5L44ZA,1570579237609,1,TRUE,2019
5,Unique Item Delivered Quickly in Perfect Shape,"I have been trying to replace this item for a year--have looked online for many hours.  Declutter had the item, advertised it exactly like the original, and delivered it quickly and in perfect shape.  Although I bought it inexpensively and used, it was exactly as if new; and I have already enjoyed many hours of listening to my Turkish CD of traditional instrumental music.",[],B00005TZCW,B00005TZCW,AF3AHOSDMMGNTPIT5QOESUREM67A,1557408301059,0,TRUE,2019
5,quality undiminished,Prompt delivery.Item as expected.  Satisfied in all respects with transaction,[],B00GXPF4G6,B00GXPF4G6,AGU6ZADYU5OOA5PTRE76IPQMLEAQ,1667340338018,0,TRUE,2022
5,Five Stars,Simply Beautiful!,[],B000FFQBIA,B000FFQBIA,AEJUCBT6XLPT3MUXGVEIK3LLEPJA,1425320334000,0,TRUE,2015
5,Good,He relaxes me. Good voice,[],B000TJP32W,B000TJP32W,AFOYVIAEZRYRDQYCVBYTKIZX4AEQ,1518486278326,0,TRUE,2018
5,Good.,Perfect. Great packaging super safe. Fast shipping. Exactly what I wanted.,[],B084HDJ35R,B084HDJ35R,AESLXLJT2QMKY4AXAATIMCEOKHFQ,1600538168868,0,TRUE,2020
5,A cornerstone,This record is fundamental fusion.,[],B00I1HT6TU,B00I1HT6TU,AH7NVJI477LITQEU4YA2REQUF2MA,1615843107045,0,TRUE,2021
5,Came in good condition,My son was very pleased with this gift!,[],B07DHZQRWS,B07DHZQRWS,AHN4JFSSOJD6HPRO5AKFYIY6NZAA,1546715663118,0,TRUE,2019
5,Exactly what I looking for,"I love instrumental, nature , classical music in my driving time",[],B09CSBXP3H,B09CSBXP3H,AFFUNOKY5RZC6NOMR5KBABZKYCVA,1657089252798,0,TRUE,2022
5,Surreal and delicious,"Great band, if you know about them then you know what I’m talking about.",[],B07CQL31YW,B07CQL31YW,AFZQHJOGLIVKQVY32AOYYCXXGIKA,1587714018324,0,TRUE,2020
5,Great choice for little learners!,"I bought this for Pre-K muslineic classes.  The children love the songs.  The Learn It/ Sing It separate tracks make teaching songs a snap for classroom teachers and subs.  The separate Sing-along CD offer additional options and the worksheets, games, activity ideas, etc. available online are very helpful in creating complete Lesson Plans.  This is a great series of CDs et al for teaching the little ones.  Amazon really helps the selection process when you go to SSL's page and preview the songs and other offerings.  I highly recommend!!!",[],B00J34Z13U,B00J34Z13U,AG4RZUP4TGF5PJFSMOVC5YMTTXEA,1428342405000,1,TRUE,2015
5,We're gonna flyyyy,The album is amazing! I love Got7! I'm so so very proud of them! Fast shipping I got it within a few days in the same week!  great packaging and I got bonus gifts,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81PkPkY4VaL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81PkPkY4VaL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81PkPkY4VaL.jpg', 'attachment_type': 'IMAGE'}]",B01DBYSP58,B01DBYSP58,AG2QEA5FBZNC5HXUU4JP5SWLGX5A,1464647631000,0,TRUE,2016
5,Essential!,Item revived promptly and as described. Truly a necessity. This was essentially the test.,[],B081Y5PTNK,B081Y5PTNK,AFJHPSLJN3A5SWIKCSQR5SGEDWLA,1585760692380,0,TRUE,2020
5,Great album!,"I LOVE this album! Even though I don't speak German, something about the sound of all of the songs makes me feel like I'm back at Ren Faire when it was still out in Agoura-- just full of fun and energy! I think I need more Faun albums!",[],B079236DVR,B079236DVR,AFGLKWYRWSKEXOEHD7INHX7NM7HA,1602403084856,0,TRUE,2020
5,Awesome Costa Rican band,"I've always loved this band, since they released the first single Oh Carol in 1994, and I had the chance to buy this CD. The CD is just great and I am glad I was able to get it.",[],B000FDYZ44,B000FDYZ44,AEJVIR74MHWIK4PSWJ47743YKT4A,1550180877077,0,TRUE,2019
5,"very, very good.","Kim , has such compassion in her worship. 5 stars above and beyond. i recommend this cd to anyone as well, it draws you closer to the Lord. very anionted.",[],B009XJVKIU,B009XJVKIU,AHLQ4BK7PTWYBHJWSRF63MHU3PDA,1371208108000,0,TRUE,2013
5,I like the music,I like the music. He plays a lot of my favorites on this album. I like the live versions,[],B01M0JYOEK,B01M0JYOEK,AGZNCUB53D3N7WRMYG4EYECQIOJQ,1501096131501,2,TRUE,2017
5,Very Good Condition for its age,This album is 40 years old and in very good condition .,[],B008Y1LNXA,B008Y1LNXA,AHKNOHFFYL7L76XOIIYLP4WEOERA,1618973636891,0,TRUE,2021
5,Five Stars,Amazing!,[],B074KW64Z2,B074KW64Z2,AE5BEFDKUX6VKO6UYCGAW7UAJYZQ,1504895008775,0,TRUE,2017
5,Five Stars,Great,[],B008276AEI,B008276AEI,AHLF2LGZXZRFDNDVIYBSOQ74OJ3Q,1424119834000,0,TRUE,2015
5,A awesome buy,I love this Prince album,[],B07V4GQD8K,B07V4GQD8K,AE5E36TIAT3IK7CN3V2WA77DEP6A,1583723597132,0,TRUE,2020
5,Great gift,Great gift!,[],B009C82ZJK,B009C82ZJK,AFEU3TTKYXIZPNR56OEWDZNS722Q,1478995522000,0,TRUE,2016
5,Five Stars,A very special song to my late husband and me.,[],B001S09P5M,B001S09P5M,AFJIUWW5OWYDD7BUDL54T7KBQFLQ,1510776620290,0,TRUE,2017
5,It's amazing,It's amazing..... my little boy loveesss itt,[],B087GD6XQ1,B087GD6XQ1,AEG2V7FJUV72K6TYLJUDVJZUPCOQ,1605526806829,0,TRUE,2020
5,It features a good variety of real indigenous acoustical instruments,"Marvelous, original music from a contemporary composer of traditional-style Chinese music.  It features a good variety of real indigenous acoustical instruments, and it is simply beautiful from beginning to end.  I now have all five of this artist's CD's, and all are consistently good throughout!",[],B001MNBW0G,B001MNBW0G,AENA6HNJELOWKCGDEX2PDYQKQ3KA,1487502275000,0,TRUE,2017
5,... flying down my allyway and broken yet again total crap post,what can i say the set of cds flying down my allyway  and broken yet again total crap post sevice,[],B00HEN6MGM,B00HEN6MGM,AH6ZWM2SV3JY4JRJUVE4R5SAXQRA,1519670591012,0,TRUE,2018
5,Five Stars,"Buy the CD,. there is one particular tune by Santana you can't get on ITunes!!",[],B00006L6NG,B00006L6NG,AF2K7GHG2IKJKINDJOVPMYPE35DA,1486495734000,1,TRUE,2017
5,Product as represented,Product was as represented and arrived on time.,[],B013U01EMO,B013U01EMO,AFIQWOH2LBWFHYTTTGYFVVIGKELA,1569516254199,0,TRUE,2019
5,Five Stars,Awesome buy. Thankyou very much. It brought me back to my teen years.,[],B007TZ1KSK,B007TZ1KSK,AFDNNAZI5PWGURQ2FZNULLK3THIA,1458778824000,0,TRUE,2016
5,Five Stars,Arrived on time and very pleased.  Thank You,[],B00FSZRDYI,B00FSZRDYI,AGMHKGQIIIRGWDIHZLAFOGZGP2FQ,1470114538000,0,TRUE,2016
5,Awesome!!!,Anointed!!!,[],B0030CAGWC,B0030CAGWC,AGL45SNNCNACVZ44TKABYMHFRS3A,1561678172782,0,TRUE,2019
5,CD,Great CD,[],B0B57V7GWB,B0B57V7GWB,AEZNHI2QSQGHAS4HPH3F5XHLUASA,1676838873360,0,TRUE,2023
5,Westerberg is crazy....crazy talented!,The Mats.,[],B00FZ0W71U,B00FZ0W71U,AHQDQNZK653Y6QZDV4FSJFMMADYA,1536516063425,1,TRUE,2018
5,good,Great no problems with getting it sent.,[],B005VU32MW,B005VU32MW,AHHUJG6HU3NS5CT6XVZFHJANLIKA,1431322081000,0,TRUE,2015
5,Great music & great packaging,Everything was as stated in listing plus the packaging was great with extra protection.,[],B07ZVNV5K6,B07ZVNV5K6,AFVLI4O7YK6I2ECKVJORLPXFBPFA,1578539460468,0,TRUE,2020
5,I love me some Guetta!,I love David Guetta and this item was an excellent addition to my collection. I do not care for his wife Cathy but seeing as David does all the work and just puts her name on it like a good husband. it's worth the buy~.,[],B0040MIZTM,B0040MIZTM,AFW3DOBEA2LZ6BKHZOB6B2RGMEAQ,1367044997000,1,TRUE,2013
5,Without any flaws!,it’s perfect in every way!!,[],B091PZJFMK,B091PZJFMK,AGYB3PCZQWW3WSTQNGSHH2ACDNMQ,1620713603032,1,TRUE,2021
5,Great album!,Johnny's best songs.,[],B01MG8BF0E,B01MG8BF0E,AHYUO3D6245EPWRRNNVELGYR7JRA,1635635195825,0,TRUE,2021
5,piano music,enjoyed the piano music,[],B01G4BXUVE,B01G4BXUVE,AGI2XEG4WJUWC3SSDYDGDCEK4QKQ,1630783484249,0,TRUE,2021
5,Five Stars,Gorgeous recording.,[],B0000040W4,B0000040W4,AE2IHZDA2LMLZUT4AYFU3HRC24AQ,1410915532000,0,TRUE,2014
5,Worth the money spent,Found the song that I was looking for.,[],B00000JHDZ,B00000JHDZ,AFJB36CI3HS36ZDAFRI64P77J2PQ,1498248104827,0,TRUE,2017
5,Worth the money spent,Found the song that I was looking for.,[],B00000JHDZ,B00000JHDZ,AFJB36CI3HS36ZDAFRI64P77J2PQ,1498248104827,0,TRUE,2017
5,Great CD,My wife loved this CD and said she would definitely recommend it.,[],B00C9QHM4A,B00C9QHM4A,AEYHJYWFERKXE5SN5LJPEMLIL7JQ,1421346002000,0,TRUE,2015
5,great,great cd,[],B083L537HK,B083L537HK,AERKUCDPNMV6WHSHUUMP6VRNPNCQ,1627841746552,0,TRUE,2021
5,Five Stars,I got this CD especially for track number 13.  Wow!!!!,[],B014IAP8F4,B014IAP8F4,AH7MQ6HJSQDA3YND7JRLCNA6VPMQ,1506460306191,0,TRUE,2017
5,Five Stars,This is very good Sound,[],B0000668MJ,B0000668MJ,AEBV2Y3DXFKECTQOAQSZLQJWVOVA,1477057615000,0,TRUE,2016
5,Wow - what a hidden gem!,"While it seemed that Warren could not get out of his own way at times, this record is a delight and one I knew little about. This is Zevon Raw and solo - playing either piano, 6 or 12 string. I can't stop listening to it.",[],B00DT4SSMQ,B00DT4SSMQ,AE6RNYAKF56HKBUM3RZADFW6DDDA,1596571953463,1,TRUE,2020
5,great,love it,[],B002UK7G78,B002UK7G78,AH27DPPGZFK2AFS343SYQOQS6TSQ,1564533583952,0,TRUE,2019
5,Great!!,Everything came perfect! My collection is almost complete!!,[],B01MYGAM36,B01MYGAM36,AEVEYYKMHXELLYWNUV3KAS4MNWNA,1562181463469,0,TRUE,2019
5,LOVE,LOVE,[],B01EKROZ54,B01EKROZ54,AHV2F2GZIWZD5Y6KEKDKW2QJMXHA,1566736634124,0,TRUE,2019
